"store","websites","attribute_set","type","category_ids","sku","has_options_disable","name","country_of_manufacture","is_returnable","msrp_enabled","msrp_display_actual_price_type","meta_title","meta_description","image_empty","small_image_empty","thumbnail_empty","custom_design","page_layout","options_container","gift_message_available","gift_wrapping_available","url_key","weight","price","special_price","msrp","gift_wrapping_price","status","visibility","ebizmarts_mark_visited","tax_class_id","is_recurring","description","short_description","tax_code","depth","height","width","fixed_shipping_price","meta_keyword","custom_layout_update","news_from_date","news_to_date","special_from_date","special_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","brand","color","cost"
"admin","base","Đồ sơ sinh","simple","","QT35.8BIAN","0","Quần tất Biancamarina","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","60000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Quần tất Biancamarina","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","TN28CVRSE","0","Tất nữ Converse","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","20000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Tất nữ Converse","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","TN6.5","0","Tất nữ cổ màu","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","15000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Tất nữ cổ màu","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","TNA24LEE","0","Tất nam Lee xám","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","30000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Tất nam Lee xám","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","TNA8.5JIHU","0","Tất nam Jinhua","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","15000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Tất nam Jinhua","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","TNA10AODANSI","0","Tất nam Aodansi","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","20000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Tất nam Aodansi","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","TN8C.ON","0","Tất da chân nữ Comon","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","10000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Tất da chân nữ Comon","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","TN2T","0","Tất da chân nữ thường","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","4000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Tất da chân nữ thường","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","GTN36LISA","0","Găng tay nữ Lisa","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","55000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Găng tay nữ Lisa","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","GTN45NO","0","Găng nữ cổ nơ","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","65000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Găng nữ cổ nơ","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","GTN23LEN","0","Găng len nữ","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","38000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Găng len nữ","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","GTNA15LEN","0","Găng len nam","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","25000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Găng len nam","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","BD30X","0","Bờm đá đẹp","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","55000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Bờm đá đẹp","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","BD25T","0","Bờm đính đá thường","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","40000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Bờm đính đá thường","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","CTD28N","0","Cặp tóc đá nhỏ","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","35000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Cặp tóc đá nhỏ","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","CTD25T","0","Cặp tóc đá thường","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","30000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Cặp tóc đá thường","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","CTD36X","0","Cặp tóc đá đẹp","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","60000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Cặp tóc đá đẹp","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","CT1.6","0","Chun tóc + túi nilong","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","4000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Chun tóc + túi nilong","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","KTTE2DN","0","Khẩu trang TE DN","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","3000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Khẩu trang TE DN","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","KTKE2.8DN","0","Khẩu trang kẻ DN","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","7000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Khẩu trang kẻ DN","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","KTTAO3.5DN","0","Khẩu trang táo DN","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","10000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Khẩu trang táo DN","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","AMTE50RKD3","0","Áo mưa Rakodo TE số 3","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","65000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Áo mưa Rakodo TE số 3","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","AMTE48RKD2","0","Áo mưa Rakodo TE số 2","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","62000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Áo mưa Rakodo TE số 2","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","AM4.5TD","0","Áo mưa màu Thành Đạt","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","10000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Áo mưa màu Thành Đạt","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","AMTE35VT1","0","Áo mưa TE Vĩnh Tiến số 1","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","45000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Áo mưa TE Vĩnh Tiến số 1","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","AM16.5HD","0","Áo mưa Hải Đăng","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","27000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Áo mưa Hải Đăng","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","AMB16TD","0","Áo mưa bộ Thành Đạt","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","25000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Áo mưa bộ Thành Đạt","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","AM1D74","0","Áo mưa một đầu","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","90000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Áo mưa một đầu","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","AM2D85","0","Áo mưa 2 đầu","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","100000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Áo mưa 2 đầu","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","OKE41ZHE","0","Ô kẻ Zhong he","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","55000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Ô kẻ Zhong he","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","OM43ZHE","0","Ô màu Zhong he","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","65000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Ô màu Zhong he","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","O79YUBAO","0","Ô Yubao","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","98000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Ô Yubao","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","SMTD60DL","0","Sơ mi dài tay da lộn","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","130000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Sơ mi dài tay da lộn","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","SMTD60BM","0","Sơ mi dài tay bò mềm","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","130000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Sơ mi dài tay bò mềm","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","SMTD60KE","0","Sơ mi họa tiết","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","130000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Sơ mi họa tiết","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","SMTD60HT","0","Sơ mi kẻ","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","120000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Sơ mi kẻ","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","QLNA0H","0","Quần lót nam hộp","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","35000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Quần lót nam hộp","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","QLNA0T","0","Quần lót nam thường","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","30000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Quần lót nam thường","0","simple","","","","",""
"admin","base","Đồ sơ sinh","simple","","QLNA0R","0","Quần lót nam rẻ","","Use config","Use config","Use config","","","","","","","No layout updates","Product Info Column","No","No","","1","25000","","","","Enabled","Catalog, Search","No","Taxable Goods","No","","","","1","1","1","","","","","","","","","","","1","1","0","0","1","1","1","0","1","1","","","1","1","1","0","1","0","1","0","0","0","1","Quần lót nam rẻ","0","simple","","","","",""
